response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Trust_1";"Trust_2";"Understanding_1";"Understanding_2";"Understanding_3";"Understanding_4";"MentalLoad_1";"PerceivedSafety_1";"PerceivedSafety_2";"PerceivedSafety_3";"PerceivedSafety_4";"Aesthetics_1";"Acceptance_1";"AttentionCheck_1";"Acceptance_2";"TextInput_1"
3;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";1;"exploration";09/06/2023 02:17:08;09/06/2023 02:19:28;5;5;5;5;5;5;10;0;0;3;3;7;7;;7;"I like everything in this beautiful study! I am proud of participating on it! I did my best and I will do! Thanks!"
4;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";2;"exploitation";09/06/2023 02:20:24;09/06/2023 02:21:40;5;5;5;5;5;5;5;2;2;3;3;7;7;;7;"All was nice and okay! "
5;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";3;"exploitation";09/06/2023 02:22:21;09/06/2023 02:23:28;5;5;5;5;5;5;5;2;2;3;3;7;7;1;7;"I liked everything! All was good! "
6;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";4;"exploitation";09/06/2023 02:24:10;09/06/2023 02:25:14;5;5;5;5;5;5;4;2;2;3;3;7;7;;7;"Again, I liked everything! All was nice and okay! "
7;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";5;"exploitation";09/06/2023 02:25:57;09/06/2023 02:26:56;5;5;5;5;5;5;3;2;2;3;3;7;7;;7;"I liked everything! "
8;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";6;"exploitation";09/06/2023 02:27:39;09/06/2023 02:28:51;5;5;5;5;5;5;2;2;2;3;3;7;7;;7;"I liked everything! All was perfect!"
9;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";7;"exploitation";09/06/2023 02:29:40;09/06/2023 02:30:54;5;5;5;5;5;5;2;2;2;3;3;7;7;1;7;"No problem! All was nice and perfect! "
10;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";8;"exploitation";09/06/2023 02:31:41;09/06/2023 02:32:37;5;5;5;5;5;5;3;2;2;3;3;7;7;;7;"All was good! "
11;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";9;"exploitation";09/06/2023 02:33:21;09/06/2023 02:34:14;5;5;5;5;5;5;3;2;2;3;3;7;7;;7;"All was great!"
12;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";10;"exploitation";09/06/2023 02:35:00;09/06/2023 02:35:49;5;5;5;5;5;5;3;2;2;3;3;7;7;;7;"Everything was okay!"
13;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";11;"exploitation";09/06/2023 02:36:47;09/06/2023 02:37:49;5;5;5;5;5;5;2;2;3;3;3;7;7;1;7;"N/A."
14;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";1;"";09/06/2023 02:41:32;09/06/2023 02:43:02;5;5;5;5;5;5;7;2;2;3;3;7;7;;7;"I liked this ride. More difficult than the previous but very nice!"
16;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";2;"";09/07/2023 15:27:06;09/07/2023 15:28:03;5;5;5;5;5;5;5;2;2;3;3;7;7;;7;"I liked the ride! "
18;"62885DE1CDFE242015CCACEF";"GroupB";"GroupB_BO";3;"";09/08/2023 20:21:47;09/08/2023 20:22:49;5;5;5;5;5;5;5;2;2;3;3;7;7;;7;"I liked the ride!"
