Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;839.4;0.178325;False;09/09/2023 22:45:10:965;1694324710965;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;836.6;0.1933566;False;09/09/2023 22:45:11:3;1694324711003;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;831.8;0.1835467;False;09/09/2023 22:45:11:56;1694324711056;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;825.0;0.1616844;False;09/09/2023 22:45:11:227;1694324711227;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;810.9;0.1574097;False;09/09/2023 22:45:11:294;1694324711294;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;803.1;0.1584397;False;09/09/2023 22:45:11:335;1694324711335;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;805.6;0.1548863;False;09/09/2023 22:45:11:378;1694324711378;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;796.4;0.1859499;False;09/09/2023 22:45:11:417;1694324711417;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;798.8;0.1883988;False;09/09/2023 22:45:11:459;1694324711459;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;795.1;0.1877944;False;09/09/2023 22:45:11:495;1694324711495;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;797.2;0.1875304;False;09/09/2023 22:45:11:536;1694324711536;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;793.0;0.2097566;False;09/09/2023 22:45:11:575;1694324711575;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;789.9;0.1636596;False;09/09/2023 22:45:11:618;1694324711618;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;789.2;0.1506534;False;09/09/2023 22:45:11:659;1694324711659;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;794.7;0.1617228;False;09/09/2023 22:45:11:697;1694324711697;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;793.3;0.165188;False;09/09/2023 22:45:11:768;1694324711768;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;793.1;0.1680039;False;09/09/2023 22:45:11:839;1694324711839;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;793.6;0.1737847;False;09/09/2023 22:45:11:890;1694324711890;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;796.3;0.1935809;False;09/09/2023 22:45:11:931;1694324711931;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;794.4;0.1888556;False;09/09/2023 22:45:11:972;1694324711972;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;796.4;0.1808457;False;09/09/2023 22:45:12:6;1694324712006;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;797.6;0.1879676;False;09/09/2023 22:45:12:47;1694324712047;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;798.7;0.1875996;False;09/09/2023 22:45:12:76;1694324712076;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;805.3;0.1690861;False;09/09/2023 22:45:12:113;1694324712113;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;808.9;0.1761806;False;09/09/2023 22:45:12:149;1694324712149;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;806.1;0.1777155;False;09/09/2023 22:45:12:184;1694324712184;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;804.9;0.1665459;False;09/09/2023 22:45:12:220;1694324712220;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;802.2;0.184017;False;09/09/2023 22:45:12:256;1694324712256;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;795.7;0.1819094;False;09/09/2023 22:45:12:291;1694324712291;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;796.0;0.1730758;False;09/09/2023 22:45:12:333;1694324712333;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;798.0;0.1730019;False;09/09/2023 22:45:12:372;1694324712372;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;797.0;0.1857125;False;09/09/2023 22:45:12:413;1694324712413;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;794.5;0.1796347;False;09/09/2023 22:45:12:480;1694324712480;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;795.5;0.1672974;False;09/09/2023 22:45:12:519;1694324712519;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;800.0;0.1795141;False;09/09/2023 22:45:12:751;1694324712751;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;803.0;0.1772733;False;09/09/2023 22:45:12:818;1694324712818;;
643A058E5FE260CC7CBC2593;GroupD;1;216;192;0.0846593;0.178569;0.0846593;0.178569;801.9;0.1834602;False;09/09/2023 22:45:12:854;1694324712854;;
