response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Trust_1";"Trust_2";"Understanding_1";"Understanding_2";"Understanding_3";"Understanding_4";"MentalLoad_1";"PerceivedSafety_1";"PerceivedSafety_2";"PerceivedSafety_3";"PerceivedSafety_4";"Aesthetics_1";"Acceptance_1";"AttentionCheck_1";"Acceptance_2";"TextInput_1"
3;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";1;"exploration";09/03/2023 21:15:03;09/03/2023 21:16:20;4;4;3;5;5;3;10;-1;1;0;0;6;6;;5;"N/A"
4;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";2;"exploitation";09/03/2023 21:18:46;09/03/2023 21:20:51;3;3;1;4;2;1;10;-2;0;-1;0;6;6;;5;"I lost all my optimizations in that task. I didn't have my hud, nor the occlusion trajectory( is that correct?) actually i didn't have any except for the markings of the ai on people and cars and signs."
5;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";3;"exploitation";09/03/2023 21:22:12;09/03/2023 21:23:26;4;4;4;5;4;4;6;0;1;0;0;6;6;1;5;"I wish I could retweak my visualizations. I think I have them set too high."
6;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";4;"exploitation";09/03/2023 21:24:50;09/03/2023 21:26:08;2;2;3;3;3;2;10;-2;0;-1;0;5;5;;5;"I think I hit a pedestrian. I also wish my path (the vehicle ) had a longer line than it does."
7;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";5;"exploitation";09/03/2023 21:27:41;09/03/2023 21:29:44;4;4;3;5;4;4;6;-1;0;0;0;6;6;;5;"I feel though this may not be relevant but I feel the car is accelerating too quickly then doing abrupt stops at crosswalks when they occur. This would be a jarring ride"
8;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";6;"exploitation";09/03/2023 21:31:14;09/03/2023 21:31:56;4;4;4;5;4;3;4;0;0;0;0;5;5;;5;"N/A"
9;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";7;"exploitation";09/03/2023 21:33:17;09/03/2023 21:34:16;4;4;3;5;4;3;2;1;0;1;1;5;5;1;5;"I was able to let my eye wander more in this task."
10;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";8;"exploitation";09/03/2023 21:38:32;09/03/2023 21:39:18;4;4;4;5;4;3;3;1;1;1;1;6;6;;5;"N/A"
11;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";9;"exploitation";09/03/2023 21:43:11;09/03/2023 21:44:30;3;3;2;4;3;2;9;-2;0;-1;-1;6;6;;5;"I was anxious for a moment when a car turned in fron I felt as my car was still accelerating."
12;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";10;"exploitation";09/03/2023 21:47:55;09/03/2023 21:49:04;4;4;3;5;4;3;8;0;0;0;0;6;5;;5;"this isn't a fault on the task, I just have the cars colored too dark as well as pedestrians overall."
13;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";11;"exploitation";09/03/2023 21:54:31;09/03/2023 21:55:22;4;4;3;5;3;4;5;0;0;1;1;6;6;1;5;"N/A"
14;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";1;"";09/03/2023 22:04:11;09/03/2023 22:05:37;3;3;4;5;4;3;11;-1;0;-1;-1;6;6;;5;"The turns at 20km is a bit nerve wracking for me."
16;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";2;"";09/05/2023 05:28:47;09/05/2023 05:29:38;4;4;4;5;4;3;5;1;1;0;0;5;5;;5;"N/A"
18;"626AF8EA8C93E250E03BFAA6";"GroupB";"GroupB_BO";3;"";09/06/2023 05:47:58;09/06/2023 05:53:25;4;3;3;5;4;4;6;-1;1;0;0;5;5;;5;"To be honest I really do not know what my involvement with this task was to be. I constantly found my eyes wandering off to the rear view mirrors, the pedestrians, other cars. Everything but what I would have my eyes on if I was in control of the vehicle. So here's my thought on autonomous driving. If people in the vehicle ae unable to see what is going on OUTSIDE the vehicle then my anxiety and agitation would be far less than what I feel it would be. I would have the constant desire to take the wheel so to speak. I also made a gross error at the very beginning of the task when I changed the values of the points of interest . I should have left them at default. I also kept forgetting that the bitton pathway was the one the car was going to take. Instead I kept looking up at all the sensor bubbles. On that note I hope I still was somewhat of a constructive tasker in your HIT. Thanks for a unique experience!"
