response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;Trust_1;Trust_2;Understanding_1;Understanding_2;Understanding_3;Understanding_4;MentalLoad_1;PerceivedSafety_1;PerceivedSafety_2;PerceivedSafety_3;PerceivedSafety_4;Aesthetics_1;Acceptance_1;AttentionCheck_1;Acceptance_2;TextInput_1
3;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;1;exploration;09/04/2023 21:29:05;09/04/2023 21:30:15;4;4;5;4;5;4;15;2;3;2;2;5;6;;5;Everything seemed fine. I was intrigued by how it might classify pedestrians, and I kept my eye on that a lot. 
4;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;2;exploitation;09/04/2023 21:31:49;09/04/2023 21:33:35;3;4;2;2;3;2;10;1;1;1;2;2;2;;2;I did not like the blue spheres in the air - it was distracting and could be made better. I would liked to have seen the dashboard information again. I would also like to see the speed limit in the area. I would like to see the signals over the pedestrians' heads. 
5;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;3;exploitation;09/04/2023 21:34:16;09/04/2023 21:35:01;3;2;1;2;2;2;15;-2;-2;-2;-2;2;2;1;2;I don't find the red and blue trajectory lines useful. 
6;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;4;exploitation;09/04/2023 21:35:41;09/04/2023 21:36:59;3;3;2;2;2;2;13;-2;-2;-2;-2;2;2;;2;I don't like the blue spheres or the trajectory lines. The people also seemed to be highlighted, which I didn't like - they already have the signal of their perceived intention over their heads. 
7;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;5;exploitation;09/04/2023 21:37:42;09/04/2023 21:38:11;3;2;2;3;2;2;12;0;-2;-1;-1;3;3;;3;NA
8;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;6;exploitation;09/04/2023 21:38:52;09/04/2023 21:39:21;3;3;3;3;3;3;10;0;-2;-1;-1;4;3;;3;I liked this one. 
9;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;7;exploitation;09/04/2023 21:40:04;09/04/2023 21:40:50;3;3;4;4;3;3;7;0;-2;2;-1;4;4;1;3;As before, I don't like the people being highlighted, the blue spheres, etc. 
10;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;8;exploitation;09/04/2023 21:41:31;09/04/2023 21:42:00;4;4;5;4;4;4;7;1;0;2;0;4;4;;3;NA
11;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;9;exploitation;09/04/2023 21:42:44;09/04/2023 21:43:23;4;4;5;4;4;4;6;2;0;2;0;4;4;;4;NA
12;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;10;exploitation;09/04/2023 21:44:04;09/04/2023 21:44:52;5;5;5;4;5;4;4;2;3;2;2;4;5;;4;Don't like predicted trajectory. 
13;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;11;exploitation;09/04/2023 21:45:32;09/04/2023 21:46:12;5;5;5;5;5;4;4;3;3;3;3;7;7;1;7;NA
14;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;1;;09/04/2023 21:49:24;09/04/2023 21:50:50;5;5;5;5;5;4;4;3;3;3;3;7;7;;7;I would definitely like to see something that indicates an imminent turn, like a turn signal. It is jarring when it turns suddenly, because you don't trust that it has checked for pedestrians before it makes the turn (especially if you can't see left or right like in this simulation). 
16;6400DD2B5B4A2803B2FCE1DC;GroupE;GroupE_BO;2;;09/11/2023 13:10:43;09/11/2023 13:13:39;5;5;5;5;5;5;4;3;3;3;3;7;7;;7;"I will probably repeat what I said the first time, but there are aspects of the visualization I don't like. I dislike things being highlighted"" like humans and cars, though the occluded blue cars can be nice especially if they are fully behind buildings. I don't like the trajectory lines in front of the cars, as it changes rapidly and doesn't seem useful at all. The blue spheres can be distracting but they weren't bad this time because they were light blue. When they are solid blue it is bad. I would like some anticipation when it comes to turns, like a turn signal or an anticipated trajectory on the street, sort of like a gps system would have but on the road in front of you. """
