response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;Trust_1;Trust_2;Understanding_1;Understanding_2;Understanding_3;Understanding_4;MentalLoad_1;PerceivedSafety_1;PerceivedSafety_2;PerceivedSafety_3;PerceivedSafety_4;Aesthetics_1;Acceptance_1;AttentionCheck_1;Acceptance_2;TextInput_1
3;62D76C12D098BF4DECD10802;GroupA;GroupA_No;1;exploration;09/02/2023 21:01:22;09/02/2023 21:04:02;4;5;5;5;5;5;5;-2;-2;-3;-3;7;7;;7;I  found it insightful. The visualizations were clear, but I had occasional difficulty distinguishing between pedestrians and cyclists. I suggested adding audible cues for uncertain detections and providing a brief tutorial before the test drive. Overall, the survey process seems promising for improving the automated vehicle system.
4;62D76C12D098BF4DECD10802;GroupA;GroupA_No;2;exploration;09/02/2023 21:04:45;09/02/2023 21:06:01;5;5;3;4;3;2;10;-1;-2;-1;-2;2;2;;2;NA
5;62D76C12D098BF4DECD10802;GroupA;GroupA_No;3;exploration;09/02/2023 21:06:44;09/02/2023 21:07:40;2;4;2;2;3;1;10;-2;-3;-3;-3;2;2;1;5;NA
6;62D76C12D098BF4DECD10802;GroupA;GroupA_No;4;exploration;09/02/2023 21:08:23;09/02/2023 21:09:28;2;3;2;3;3;1;10;-3;-3;-3;-3;3;2;;3;This was the most clear simulation , with all colors and hilightings , it was amazing
7;62D76C12D098BF4DECD10802;GroupA;GroupA_No;5;exploration;09/02/2023 21:10:09;09/02/2023 21:10:52;2;2;2;2;3;1;8;-3;-3;-3;-3;7;6;;6;NA
8;62D76C12D098BF4DECD10802;GroupA;GroupA_No;6;exploitation;09/02/2023 21:12:22;09/02/2023 21:13:16;3;3;2;3;2;3;8;-3;-3;-3;-3;7;6;;6;NA
9;62D76C12D098BF4DECD10802;GroupA;GroupA_No;7;exploitation;09/02/2023 21:14:11;09/02/2023 21:15:05;3;3;4;2;4;3;5;-3;-3;-2;-3;7;6;1;5;NA
10;62D76C12D098BF4DECD10802;GroupA;GroupA_No;8;exploitation;09/02/2023 21:16:06;09/02/2023 21:17:04;3;3;4;4;4;4;5;0;-3;-3;-1;7;7;;7;NA
11;62D76C12D098BF4DECD10802;GroupA;GroupA_No;9;exploitation;09/02/2023 21:18:25;09/02/2023 21:19:16;4;3;5;5;5;5;1;-2;-3;-2;0;7;7;;7;NA
12;62D76C12D098BF4DECD10802;GroupA;GroupA_No;10;exploitation;09/02/2023 21:20:37;09/02/2023 21:21:25;4;4;5;5;5;4;1;0;-1;-1;1;7;7;;7;NA
13;62D76C12D098BF4DECD10802;GroupA;GroupA_No;11;exploitation;09/02/2023 21:22:39;09/02/2023 21:23:36;4;5;5;5;5;5;1;1;-1;-1;1;7;7;1;7;NA
14;62D76C12D098BF4DECD10802;GroupA;GroupA_No;12;exploitation;09/02/2023 21:24:54;09/02/2023 21:25:30;5;4;5;5;5;5;1;1;1;0;2;7;7;;7;NA
15;62D76C12D098BF4DECD10802;GroupA;GroupA_No;13;exploitation;09/02/2023 21:26:31;09/02/2023 21:27:02;5;4;5;5;5;5;1;2;1;-1;1;7;7;;7;NA
16;62D76C12D098BF4DECD10802;GroupA;GroupA_No;14;exploitation;09/02/2023 21:28:24;09/02/2023 21:30:07;5;5;5;5;5;5;1;2;1;3;2;7;7;;7;So far, many simulations seem a bit repetitive, even though I know they are not, and there are slight differences that are sometimes undetectable
17;62D76C12D098BF4DECD10802;GroupA;GroupA_No;15;exploitation;09/02/2023 21:31:32;09/02/2023 21:32:04;5;5;5;5;5;5;1;3;2;3;3;7;7;;7;NA
18;62D76C12D098BF4DECD10802;GroupA;GroupA_No;1;;09/02/2023 21:35:04;09/02/2023 21:37:18;5;5;5;4;5;4;1;3;2;3;2;7;7;;7;When in this simulation, I was not able to predict which direction the car would take when approaching a crossstreet.
20;62D76C12D098BF4DECD10802;GroupA;GroupA_No;2;;09/04/2023 00:36:19;09/04/2023 00:39:16;2;2;3;3;2;2;12;-3;-3;-3;-3;3;4;;4;Today, I have the same impression about this simulation. The car is extremely intelligent, and the signs for pedestrians are very clear and dynamic. All decisions made by the car were clear
22;62D76C12D098BF4DECD10802;GroupA;GroupA_No;3;;09/05/2023 08:50:02;09/05/2023 08:50:39;2;3;2;2;2;2;12;-3;-3;-3;-3;4;4;;4;NA
