response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Trust_1";"Trust_2";"Understanding_1";"Understanding_2";"Understanding_3";"Understanding_4";"MentalLoad_1";"PerceivedSafety_1";"PerceivedSafety_2";"PerceivedSafety_3";"PerceivedSafety_4";"Aesthetics_1";"Acceptance_1";"AttentionCheck_1";"Acceptance_2";"TextInput_1"
3;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";1;"exploration";09/04/2023 18:58:17;09/04/2023 18:59:18;5;5;5;5;5;5;7;2;2;3;2;6;7;;6;"N/A"
4;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";2;"exploration";09/04/2023 19:00:02;09/04/2023 19:01:49;4;4;3;5;3;4;1;3;3;2;2;4;1;;4;"There were no visualizations which meant for less demand since I felt like I was in a normal car and just looking at the world as it was so less thinking about others and just reacting naturally to what I see."
5;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";3;"exploration";09/04/2023 19:02:30;09/04/2023 19:04:28;3;3;3;3;3;3;8;0;-1;1;0;1;4;1;2;"I didn't like how the arrows of both the red and blue felt like there fighting each other in the sense where they facing different directions and the movement of the two together was always against one another which made me worry and overthink why and how it was acting this way."
6;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";4;"exploration";09/04/2023 19:05:09;09/04/2023 19:06:22;5;5;5;5;4;5;2;3;3;3;3;6;7;;7;"N/A"
7;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";5;"exploration";09/04/2023 19:07:03;09/04/2023 19:08:08;5;4;5;5;4;5;4;2;2;3;2;4;6;;5;"I don't like how the directional visualizations was so large and wide so just the design of it was unappealing to me."
8;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";6;"exploitation";09/04/2023 19:10:11;09/04/2023 19:11:56;5;5;5;5;5;5;5;1;1;3;3;3;6;;6;"I didn't like the blue dots overhead showcasing pathways the car could take, too distracting for something that I find is not that needed."
9;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";7;"exploitation";09/04/2023 19:15:25;09/04/2023 19:16:01;5;5;5;5;5;5;3;3;3;3;3;6;7;1;7;"N/A"
10;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";8;"exploitation";09/04/2023 19:17:57;09/04/2023 19:18:28;5;5;5;5;5;5;2;3;3;3;3;6;7;;7;"N/A"
11;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";9;"exploitation";09/04/2023 19:19:36;09/04/2023 19:20:55;5;5;4;5;4;5;4;3;3;3;2;6;6;;6;"I didn't like how there were no indicators for the pedestrians in terms of their status, whether it was sticking to the sidewalk or crossing the street."
12;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";10;"exploitation";09/04/2023 19:22:05;09/04/2023 19:22:32;5;5;5;5;5;5;2;3;3;3;3;6;7;;7;"N/A"
13;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";11;"exploitation";09/04/2023 19:23:39;09/04/2023 19:24:11;5;5;5;5;5;5;2;3;3;3;3;6;7;1;7;"N/A"
14;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";12;"exploitation";09/04/2023 19:25:18;09/04/2023 19:25:41;5;5;5;5;5;5;2;3;3;3;3;6;7;;7;"N/A"
15;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";13;"exploitation";09/04/2023 19:26:58;09/04/2023 19:27:22;5;5;5;5;5;5;2;3;3;3;3;6;7;;7;"N/A"
16;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";14;"exploitation";09/04/2023 19:28:52;09/04/2023 19:29:19;5;5;4;5;4;5;3;3;3;3;3;6;7;;6;"N/A"
17;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";15;"exploitation";09/04/2023 19:30:37;09/04/2023 19:31:13;5;5;4;5;3;5;5;2;2;3;2;6;6;;6;"N/A"
18;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";1;"";09/04/2023 19:36:18;09/04/2023 19:36:59;5;5;5;4;5;4;6;2;3;3;2;7;7;1;7;"N/A"
20;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";2;"";09/05/2023 22:54:21;09/05/2023 22:55:10;5;5;5;5;4;5;3;3;3;3;3;6;7;;7;"N/A"
22;"63D69E4D6648B39324FDF0AD";"GroupA";"GroupA_BO";3;"";09/06/2023 23:16:04;09/06/2023 23:16:38;5;5;5;5;5;5;1;3;3;3;3;7;7;;7;"N/A"
